"No.","Delta-time","Time","Source","Destination","Protocol","Length","Info"
"4510","0.000034400","12.915158400","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=11522 Win=65280 Len=0"
"4511","0.002284600","12.917443000","185.199.110.133","192.168.1.2","TLSv1.3","1506","Application Data"
"4512","0.000000000","12.917443000","185.199.110.133","192.168.1.2","TLSv1.3","1506","Application Data"
"4513","0.000082000","12.917525000","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=14426 Win=65280 Len=0"
"4514","0.000072000","12.917597000","185.199.110.133","192.168.1.2","TLSv1.3","1506","Application Data"
"4515","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=15878 Ack=2848 Win=155136 Len=0"
"4516","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TLSv1.3","1506","Application Data"
"4517","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=15878 Ack=2918 Win=155136 Len=0"
"4518","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TLSv1.3","1506","Application Data, Application Data"
"4519","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=15878 Ack=2989 Win=155136 Len=0"
"4520","0.000000000","12.917597000","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=15878 Ack=2778 Win=155136 Len=0"
"4521","0.000087100","12.917684100","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=17330 Win=65280 Len=0"
"4522","0.000064500","12.917748600","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=18782 Win=65280 Len=0"
"4523","0.000041800","12.917790400","192.168.1.2","185.199.110.133","TCP","54","[TCP Dup ACK 4522#1] 52086  >  443 [ACK] Seq=3274 Ack=18782 Win=65280 Len=0"
"4524","0.002106300","12.919896700","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=18782 Ack=3060 Win=155136 Len=0"
"4525","0.000000000","12.919896700","185.199.110.133","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"4526","0.000080500","12.919977200","192.168.1.2","185.199.110.133","TCP","66","[TCP Dup ACK 4522#2] 52086  >  443 [ACK] Seq=3274 Ack=18782 Win=65280 Len=0 SLE=20234 SRE=21686"
"4527","0.000535400","12.920512600","185.199.110.133","192.168.1.2","TCP","1506","[TCP Fast Retransmission] 443  >  52086 [ACK] Seq=18782 Ack=3202 Win=155136 Len=1452"
"4528","0.000000000","12.920512600","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=18782 Ack=3202 Win=155136 Len=0"
"4529","0.000065200","12.920577800","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=21686 Win=65280 Len=0"
"4530","0.000048500","12.920626300","192.168.1.2","185.199.110.133","TCP","54","[TCP Dup ACK 4529#1] 52086  >  443 [ACK] Seq=3274 Ack=21686 Win=65280 Len=0"
"4531","0.000041700","12.920668000","185.199.110.133","192.168.1.2","TCP","54","443  >  52086 [ACK] Seq=18782 Ack=3131 Win=155136 Len=0"
"4532","0.000017700","12.920685700","192.168.1.2","185.199.110.133","TCP","54","[TCP Dup ACK 4529#2] 52086  >  443 [ACK] Seq=3274 Ack=21686 Win=65280 Len=0"
"4533","0.002369700","12.923055400","185.199.110.133","192.168.1.2","TLSv1.3","1506","Continuation Data"
"4534","0.000000000","12.923055400","185.199.110.133","192.168.1.2","TLSv1.3","1506","Continuation Data"
"4535","0.000067300","12.923122700","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=24590 Win=65280 Len=0"
"4536","0.001175900","12.924298600","185.199.110.133","192.168.1.2","TLSv1.3","1506","Continuation Data"
"4537","0.000044000","12.924342600","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=26042 Win=65280 Len=0"
"4538","0.002250000","12.926592600","185.199.110.133","192.168.1.2","TLSv1.3","1506","Continuation Data"
"4539","0.000000000","12.926592600","185.199.110.133","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"4540","0.000000000","12.926592600","185.199.110.133","192.168.1.2","TLSv1.3","1506","[TCP Out-Of-Order] , Continuation Data"
"4541","0.000000000","12.926592600","185.199.110.133","192.168.1.2","TLSv1.3","1506","[TCP Previous segment not captured] , Continuation Data"
"4542","0.000061100","12.926653700","192.168.1.2","185.199.110.133","TCP","66","52086  >  443 [ACK] Seq=3274 Ack=27494 Win=65280 Len=0 SLE=28946 SRE=30398"
"4543","0.000042000","12.926695700","192.168.1.2","185.199.110.133","TCP","54","52086  >  443 [ACK] Seq=3274 Ack=30398 Win=65280 Len=0"
